Station: Payerne,,,,,,,,,,,
Rural, < 1000 m,,,,,,,,,,
Hourly means, PREC: Hourly sums,,,,,,,,,,
MEZ/CET,,,,,,,,,,,
Source: NABEL/MeteoSchweiz,,,,,,,,,,,
Date/time,O3 [ug/m3],NO2 [ug/m3],SO2 [ug/m3],CO [mg/m3],PM10 [ug/m3],PM2.5 [ug/m3],EC [ug/m3],NOX [ug/m3 eq. NO2],TEMP [C],PREC [mm],RAD [W/m2]
17.10.2019 23:00,12.7,17,0,0.3,,9.6,0.7,17.2,12.5,0.2,0
18.10.2019 00:00,14.5,15.2,0.1,0.2,,9.7,0.6,15.5,12.4,0,0
18.10.2019 01:00,19.2,10.4,0,0.2,,8.2,0.4,10.7,12.3,0,0
18.10.2019 02:00,11.8,10.9,0.1,0.2,,6.5,0.4,11.2,11.3,0,0
18.10.2019 03:00,16.7,8.5,0,0.2,,5.7,0.3,8.8,11.3,0,0
18.10.2019 04:00,11.6,9,0,0.2,,6,0.4,9.2,11.3,0.3,0
18.10.2019 05:00,12.5,10.3,0,0.2,,5.7,0.3,10.7,11.3,0.1,0
18.10.2019 06:00,7.5,16.1,0,0.2,,4.7,0.4,18.5,10.4,0.1,0
18.10.2019 07:00,5.6,22.5,0.1,0.2,,4.2,0.5,38.9,9.9,0,0.5
18.10.2019 08:00,7.9,23.7,0.1,0.2,,5,0.8,51,10.4,0.8,10.7
18.10.2019 09:00,16.3,18.3,0,0.2,,4.3,0.5,24.2,11.3,0.7,44
18.10.2019 10:00,22.4,17.4,0.1,0.2,,4.9,0.4,22.5,12.2,0.1,98.2
18.10.2019 11:00,35.7,10.9,0.1,0.2,,3.3,0.3,15.4,13.9,0,286.5
18.10.2019 12:00,47,7.6,0.1,0.1,,2.9,0.2,10.6,15.3,0,402.5
18.10.2019 13:00,61.3,4.7,0,0.1,,2.3,0.2,6.2,16.9,0,534.3
18.10.2019 14:00,63.9,5.8,0.1,0.1,,2.5,0.2,7.4,17.6,0,441
18.10.2019 15:00,66.4,6.3,0,0.1,,2.7,0.2,7.4,17.3,0,251.2
18.10.2019 16:00,70.8,6.3,0.1,0.1,,2.9,0.2,7.1,16.9,0,131.7
18.10.2019 17:00,67.6,7.7,0.1,0.1,,3.2,0.3,8,16.2,0,23
18.10.2019 18:00,56.2,11.3,0.1,0.2,,3.7,0.3,11.5,14.9,0.3,0.7
18.10.2019 19:00,62.7,7.4,0,0.1,,3.2,0.2,7.6,14.1,0.5,0
18.10.2019 20:00,54.9,7.4,0,0.1,,3.3,0.2,7.5,13.8,2.1,0
18.10.2019 21:00,63.3,4.6,0,0.1,,2,0.1,4.8,13.1,4.4,0
18.10.2019 22:00,52.2,4.9,0,0.2,,2.8,0.2,5.1,12.9,7.3,0
18.10.2019 23:00,52.5,6,0,0.3,,2.2,0.2,6.1,12.8,4.2,0
19.10.2019 00:00,57.2,4.6,0,0.1,,1.6,0.1,4.8,12.8,3.1,0
19.10.2019 01:00,55.2,4.9,0,0.1,,1.8,0.1,5.1,12.7,3.7,0
19.10.2019 02:00,66.2,3.3,0,0.1,,1,0.1,3.4,12.3,0,0
19.10.2019 03:00,51.1,5.2,0,0.1,,1.8,0.1,5.4,12.1,0,0
19.10.2019 04:00,40.3,5.5,0,0.1,,2,0.1,5.7,11.8,0,0
19.10.2019 05:00,33.9,5,0,0.1,,2.5,0.1,5.1,11.8,0.9,0
19.10.2019 06:00,29.4,6.1,0,0.1,,3.2,0.1,6.3,11.9,0.3,0
19.10.2019 07:00,32.4,7,0,0.1,,2.9,0.1,7.2,11.9,3.6,0
19.10.2019 08:00,23.4,12.2,0,0.2,,3.3,0.3,12.7,11.9,3.3,1.8
19.10.2019 09:00,25.8,12.3,0,0.2,,3.5,0.3,13.4,12,2.4,16.2
19.10.2019 10:00,31.5,11.5,0,0.2,,2.9,0.3,13,12.4,0.9,56.3
19.10.2019 11:00,32.5,12.2,0,0.2,,5,0.4,13.6,12.6,2.7,51.3
19.10.2019 12:00,40.9,9.7,0,0.2,,3,0.3,11,12.8,1.6,93.8
19.10.2019 13:00,55.3,4.5,0.1,0.1,,1.8,0.1,5.5,13.5,0,230
19.10.2019 14:00,52.7,5.6,0.1,0.1,,2,0.2,6.7,13.9,0,213.7
19.10.2019 15:00,54,4.9,0,0.1,,1.9,0.2,5.7,14,0,173.5
19.10.2019 16:00,51.9,5.8,0,0.2,,2.4,0.2,6.3,13.9,0,65.3
19.10.2019 17:00,46.3,6.9,0.1,0.2,,2.6,0.2,7.2,13.6,0.4,14
19.10.2019 18:00,34.3,10.5,0,0.2,,3.1,0.3,10.7,13.4,0.5,0.3
19.10.2019 19:00,25.7,15.5,0.2,0.2,,4.3,0.4,15.8,13.2,0.1,0
19.10.2019 20:00,24.1,13.3,0.1,0.2,,4.9,0.4,13.5,13.1,0.2,0
19.10.2019 21:00,25.1,12.2,0,0.2,,5.5,0.4,12.4,13.1,0,0
19.10.2019 22:00,20.3,13.3,0.1,0.2,,7.3,0.5,13.5,13.1,0,0
19.10.2019 23:00,19.7,12.2,0,0.3,,8.6,0.5,12.4,13.1,0,0
20.10.2019 00:00,16.2,13.4,0,0.2,,9.8,0.5,13.7,13,0,0
20.10.2019 01:00,18.1,12.8,0,0.2,,9.4,0.4,13,13,0,0
20.10.2019 02:00,23.9,8.7,0,0.2,,10.3,0.4,8.9,13,0,0
20.10.2019 03:00,28.6,6.9,0,0.2,,10.2,0.3,7,12.8,0,0
20.10.2019 04:00,27.5,6,0,0.2,,9.6,0.3,6.1,12.7,0,0
20.10.2019 05:00,27.9,5.8,0,0.2,,8.3,0.3,6,12.6,0,0
20.10.2019 06:00,29.8,6.5,0,0.2,,10.9,0.3,6.7,12.4,0,0
20.10.2019 07:00,28.6,6.2,0,0.2,,10.1,0.3,6.4,12.3,0,0
20.10.2019 08:00,28.2,5.9,0,0.2,,7,0.2,6.1,12.2,0,4.8
20.10.2019 09:00,29.5,6.1,0,0.2,,7.5,0.2,6.5,12.1,0,22.2
20.10.2019 10:00,26.4,6.7,0,0.2,,8.4,0.3,7.4,12.3,0,32.5
20.10.2019 11:00,24.9,7,0,0.2,,9.7,0.3,8,12.3,0,61.3
20.10.2019 12:00,27,6.1,0,0.2,,8.2,0.3,7.5,12.6,0,140.7
20.10.2019 13:00,31.3,6.4,0,0.2,,8.7,0.3,8,12.7,0,164.3
20.10.2019 14:00,34.6,5.7,0,0.2,,9.3,0.3,7.4,13.6,0,300
20.10.2019 15:00,37.3,5.6,0.1,0.2,,9.3,0.3,7.4,14.6,0,366.2
20.10.2019 16:00,34,6.5,0,0.2,,9.9,0.3,8.1,14.3,0,214.3
20.10.2019 17:00,28.5,8,0,0.2,,10.6,0.3,8.9,13.8,0,54.3
20.10.2019 18:00,25.2,9.4,0,0.2,,10.7,0.3,9.7,13.3,0,4.8
20.10.2019 19:00,24.7,8.9,0,0.2,,10.3,0.3,9,13.1,0,0
20.10.2019 20:00,22.6,9,0,0.2,,10.8,0.3,9.2,12.7,0,0
20.10.2019 21:00,19.1,9.4,0,0.2,,11.6,0.4,9.6,13,0,0
20.10.2019 22:00,16.5,9.7,0,0.2,,11.3,0.3,10.2,12.6,0,0
20.10.2019 23:00,11.7,10.2,0,0.2,,9.9,0.3,10.5,12.6,0,0
21.10.2019 00:00,10.8,9.2,0,0.2,,8,0.3,9.5,12.5,0,0
21.10.2019 01:00,9.9,9,0,0.2,,9.5,0.3,9.3,12.5,2.3,0
21.10.2019 02:00,10.2,9,0,0.2,,8.6,0.3,9.2,12.7,0.7,0
21.10.2019 03:00,22.9,7.9,0,0.2,,6,0.2,8.1,13.3,0.5,0
21.10.2019 04:00,36.4,6.1,0,0.1,,3,0.1,6.3,13,0,0
21.10.2019 05:00,28.7,8.9,0,0.2,,4.2,0.2,9.5,13.4,0.2,0
21.10.2019 06:00,20,11.9,0,0.2,,6.5,0.3,12.5,13.1,0,0
21.10.2019 07:00,10.3,20.8,0,0.2,,4,0.5,23.8,13.2,0,0
21.10.2019 08:00,5.6,22.1,0.1,0.2,,4.1,0.6,28.8,13.3,0.1,6.2
21.10.2019 09:00,2.5,24.7,0.2,0.3,,7.3,0.8,52.6,13.3,0,23.3
21.10.2019 10:00,3.5,23.1,0.2,0.2,,8.2,0.9,46.5,13.6,0,44.3
21.10.2019 11:00,8.2,22,0.1,0.2,,6.5,1,35.3,14.1,0.4,66
21.10.2019 12:00,23.7,19.6,0.2,0.2,,5.5,0.6,25.9,14.4,0,80.2
21.10.2019 13:00,39.5,13.8,0.2,0.2,,4.8,0.4,16,14.6,0.3,95.3
21.10.2019 14:00,40.6,12.4,0.2,0.2,,5.1,0.3,14.9,14.7,0,134.8
21.10.2019 15:00,37.6,12.9,0.1,0.2,,5.4,0.3,13.9,14.3,1.8,34.3
21.10.2019 16:00,33.8,16,0.1,0.2,,4,0.3,16.8,13.8,2.6,15.7
21.10.2019 17:00,23.2,24.6,0.2,0.2,,5.1,0.5,26,13.7,1.9,14.8
21.10.2019 18:00,20.6,27.9,0.1,0.3,,5.5,0.6,28.7,13.5,0.4,11.3
21.10.2019 19:00,20.5,25.6,0.1,0.3,,7.1,0.6,25.9,13.4,0.2,0
21.10.2019 20:00,23.7,21.5,0.2,0.2,,7,0.5,21.6,13.3,0.4,0
21.10.2019 21:00,27.1,13.9,0.1,0.2,,7.5,0.4,14.1,13.3,2.1,0
21.10.2019 22:00,31.5,10.7,0.1,0.2,,6,0.4,10.9,13.2,0,0
21.10.2019 23:00,18.7,13,0.1,0.2,,8,0.6,13.2,12.8,0,0
22.10.2019 00:00,14,14.1,0.2,0.2,,8.8,0.5,14.4,12.7,0,0
22.10.2019 01:00,18.1,10.9,0.1,0.2,,7.2,0.4,11.1,12.5,0,0
22.10.2019 02:00,36.3,8.2,0,0.2,,7.4,0.3,8.3,12.7,0,0
22.10.2019 03:00,36.3,6.4,0,0.2,,6.5,0.2,6.5,12.6,0,0
22.10.2019 04:00,39.7,6.2,0.1,0.2,,6.4,0.2,6.3,11.9,0,0
22.10.2019 05:00,28.7,7.2,0.1,0.2,,5.1,0.2,7.5,11.4,0,0
22.10.2019 06:00,16.4,17.7,0.1,0.2,,5,0.3,18.3,11.3,0.1,0
22.10.2019 07:00,16.7,19.9,0,0.2,,8.4,0.4,20.3,11.9,0,0
22.10.2019 08:00,34.7,12.9,0.1,0.2,,7.7,0.2,14.3,12,0,4.8
22.10.2019 09:00,45.6,6.9,0,0.1,,4.6,0.1,7.3,12.1,0,68
22.10.2019 10:00,44.1,7.5,0,0.1,,4.4,0.2,8.4,12.5,0,98.5
22.10.2019 11:00,43,7.5,0.1,0.1,,4.5,0.1,8.6,13,0,128.7
22.10.2019 12:00,40.2,9.2,0.1,0.2,,6.1,0.2,11.2,13.4,0,158.7
22.10.2019 13:00,36.4,9.5,0.1,0.2,,7.3,0.2,11.1,13.6,0,118.3
22.10.2019 14:00,34,11.4,0.1,,,8.8,0.3,14,14,0,132.7
22.10.2019 15:00,30.7,12.4,0.2,,,10.4,0.4,14.4,14,0,77.5
22.10.2019 16:00,24.5,13.4,0.1,,,13.2,0.5,15.1,14.3,0,45.7
22.10.2019 17:00,20.6,15.4,0.1,,,14.9,0.6,16.5,14.1,0,13.5
22.10.2019 18:00,18.6,16.9,0.1,,,13.3,0.5,17.5,14,0,2
22.10.2019 19:00,20.1,16.3,0.1,,,14.1,0.6,16.6,13.7,0,0
22.10.2019 20:00,20.4,16.1,0.1,,,15.7,0.6,16.4,13.6,0,0
22.10.2019 21:00,20.9,15.5,0.2,,,15.6,0.6,15.6,13.5,0,0
22.10.2019 22:00,22,13.3,0.2,,,15.6,0.5,13.5,13.3,0,0
22.10.2019 23:00,23.4,12.8,0.2,,,15.7,0.5,13,13.3,0,0
23.10.2019 00:00,18.9,13.1,0.1,,,16.2,0.5,13.3,13.1,0,0
23.10.2019 01:00,15.9,12.1,0.1,,,15.8,0.5,12.3,13,0,0
23.10.2019 02:00,13.7,11.8,0.1,,,15.4,0.4,12,12.9,0,0
23.10.2019 03:00,12.2,11.6,0.1,,,15,0.4,11.8,12.8,0,0
23.10.2019 04:00,9.4,11.3,0.1,,,14.8,0.4,11.6,12.8,0,0
23.10.2019 05:00,9.2,11.8,0.1,,,13.6,0.4,12.2,12.7,0,0
23.10.2019 06:00,12,11.9,0.1,,,13.5,0.4,12.4,12.6,0,0
23.10.2019 07:00,15.1,15,0.1,,,14.3,0.4,15.5,12.4,0,0
23.10.2019 08:00,16,14.8,0.1,,,14.5,0.4,16.2,12.4,0,17.8
23.10.2019 09:00,22.8,10.9,0,,,15,0.4,12.4,12.4,0,59.7
23.10.2019 10:00,25.1,10.2,0,,,15.3,0.4,12.2,12.6,0,114.2
23.10.2019 11:00,,,,,,15.4,0.4,,12.8,0,207.8
23.10.2019 12:00,,,,,,14.4,0.4,,13.1,0,233.7
23.10.2019 13:00,23.4,10.6,0,,,14.9,0.4,13.7,13.1,0,155.8
23.10.2019 14:00,21.7,10.9,0,0.2,,14.4,0.4,14.9,13.1,0,158.5
23.10.2019 15:00,19.8,12.4,0.1,0.2,,12.8,0.5,17.2,13.2,0,145
23.10.2019 16:00,17.2,15.3,0.1,0.2,,14.7,0.6,20.7,13.5,0,111
23.10.2019 17:00,15.8,17.2,0.2,0.2,,15.5,0.6,19.3,12.9,0,20.8
23.10.2019 18:00,5.9,23.1,0.2,0.3,,15.1,0.8,28.5,12.3,0,2
23.10.2019 19:00,1.6,24.3,0.2,0.3,,15,0.9,36,11.4,0,0
23.10.2019 20:00,1.6,18.8,0.1,0.3,,14.1,0.8,26.6,11.1,0,0
23.10.2019 21:00,1.8,19,0.1,0.2,,16.1,0.8,23.7,10.9,0,0
23.10.2019 22:00,3.5,20.1,0.1,0.2,,15.8,0.6,21.9,11.1,0,0
23.10.2019 23:00,5.1,19.1,0,0.2,,16.7,0.6,21,10.9,0,0
24.10.2019 00:00,2.1,19.5,0,0.2,,16.3,0.6,21.7,10.5,0,0
24.10.2019 01:00,5.6,17.2,0,0.2,,15.9,0.6,18,10.7,0,0
24.10.2019 02:00,8.1,17.1,0.1,0.2,,14.1,0.5,17.7,11.1,0,0
24.10.2019 03:00,17,14.9,0.1,0.2,,11.9,0.4,15.2,11.8,0,0
24.10.2019 04:00,20.5,13.1,0.1,0.2,,9,0.3,13.3,11.3,0,0
24.10.2019 05:00,12,13.4,0,0.2,,9.2,0.3,14.6,10.3,0,0
24.10.2019 06:00,14.9,14.7,0.1,0.2,,6.5,0.4,18.5,9.5,0,0
24.10.2019 07:00,5.6,19.4,0.5,0.2,,8.6,0.8,41.6,8.9,0,0
24.10.2019 08:00,3.7,19.4,0.3,0.2,,9,0.8,44.2,9.3,0,26.2
24.10.2019 09:00,7.8,16.7,0.2,0.2,,6.9,0.7,34,10.1,0,81.3
24.10.2019 10:00,15.4,13.7,0.2,0.2,,6.4,0.5,25.6,11.6,0,176.8
24.10.2019 11:00,30.8,10.3,0.2,0.2,,8.3,0.4,15.3,13.4,0,265.5
24.10.2019 12:00,37.9,9.7,0.2,0.2,,7.1,0.3,12.9,14.6,0,234.5
24.10.2019 13:00,48,7.8,0.2,0.1,,4,0.2,10.9,16.1,0,397
24.10.2019 14:00,63,6,0.2,0.1,,2.7,0.1,7.4,16.3,0,314.7
24.10.2019 15:00,59.4,9,0.2,0.1,,3.7,0.2,10.5,16,0,191.5
24.10.2019 16:00,57,10.6,0,0.1,,4.4,0.2,11.7,15.1,0,77
24.10.2019 17:00,61.3,9.2,0.1,0.1,,5,0.2,9.7,14.5,0,28.3
24.10.2019 18:00,54.6,11.7,0.1,0.1,,5.1,0.2,11.8,14,0,1.2
24.10.2019 19:00,49.1,13.4,0.2,0.1,,5.4,0.4,13.6,13.6,0,0
24.10.2019 20:00,36.3,12.5,0.1,0.2,,6.5,0.3,12.6,12.4,0.4,0
24.10.2019 21:00,28.1,10.5,0,0.2,,5.9,0.4,10.7,12,0,0
24.10.2019 22:00,38.1,8.4,0.1,0.1,,5.8,0.3,8.5,12.1,0,0
24.10.2019 23:00,28.3,9.7,0,0.2,,7.1,0.3,9.9,11,0,0
25.10.2019 00:00,30.7,6.4,0,0.1,,6,0.2,6.5,10.2,0,0
25.10.2019 01:00,28.7,5.2,0.1,0.1,,6.1,0.2,5.4,9.4,0,0
25.10.2019 02:00,20.1,6,0,0.1,,5.6,0.2,6.2,8.9,0,0
25.10.2019 03:00,19.1,5.8,0.1,0.1,,5.9,0.2,6,9.1,0.1,0
25.10.2019 04:00,15.1,6,0.1,0.1,,5.9,0.2,6.3,8.4,0,0
25.10.2019 05:00,13.1,7.6,0,0.1,,5.8,0.2,8.4,7.8,0,0
25.10.2019 06:00,8.8,13.1,0.1,0.2,,5.6,0.3,17.8,7.3,0,0
25.10.2019 07:00,3,20.8,0.1,0.2,,5.1,0.5,33.6,7.1,0,0
25.10.2019 08:00,2.1,22.9,0.4,0.2,,5.5,0.9,65,6.9,0,28.7
25.10.2019 09:00,5.2,19.5,0.6,0.3,,6.4,0.9,66.6,8.5,0,109.8
25.10.2019 10:00,8.6,17.3,0.7,0.2,,7.5,0.9,52.4,9.4,0,187
25.10.2019 11:00,19.3,14.8,0.5,0.2,,8.2,0.7,32.7,11.4,0,387
25.10.2019 12:00,26.7,13.9,0.6,0.2,,9.6,0.6,29.2,13.3,0,522.8
25.10.2019 13:00,44.6,8.4,0.3,0.1,,9.2,0.4,12.7,14.5,0,521.3
25.10.2019 14:00,54.7,8.2,0.3,0.1,,7.8,0.3,11.8,15.4,0,494.5
25.10.2019 15:00,67.6,10.7,0.2,0.1,,5.2,0.4,15.1,15.9,0,371.2
25.10.2019 16:00,63.3,9.6,0.1,0.1,,6.2,0.4,13.3,15.6,0,225.5
25.10.2019 17:00,59.1,13.1,0.1,0.1,,6.2,0.5,15,15.3,0,105.7
25.10.2019 18:00,32.5,21.5,0.2,0.3,,7.5,0.7,22.5,12.9,0,6.7
25.10.2019 19:00,30.9,19,0.1,0.3,,6.9,0.5,19.2,10.9,0,0
25.10.2019 20:00,25.1,19.4,0.1,0.2,,7.4,0.6,20,9.6,0,0
25.10.2019 21:00,26.7,15.3,0,0.2,,8.6,0.6,15.8,9.3,0,0
25.10.2019 22:00,17.7,14.7,0,0.2,,7.8,0.6,16,8.9,0,0
25.10.2019 23:00,15.8,13.1,0,0.2,,8.8,0.5,13.8,8.2,0,0
26.10.2019 00:00,13.1,13.1,0,0.2,,10,0.5,14,7.7,0,0
26.10.2019 01:00,11.3,10.5,0,0.2,,8.9,0.4,10.8,7.1,0,0
26.10.2019 02:00,8,8.7,0,0.2,,7.8,0.4,10.1,6.9,0,0
26.10.2019 03:00,8.1,8.7,0,0.2,,7.8,0.3,9.4,6.5,0,0
26.10.2019 04:00,7.8,7.7,0,0.2,,7.5,0.3,8,6.4,0,0
26.10.2019 05:00,9.7,7,0,0.2,,7.5,0.3,7.2,6.1,0,0
26.10.2019 06:00,4.5,8.2,0,0.2,,6.1,0.3,9.3,5.5,0,0
26.10.2019 07:00,5.3,8.5,0,0.2,,6.1,0.3,10.1,5.4,0,0
26.10.2019 08:00,3.6,10,0.2,0.2,,5.2,0.4,16.9,5.2,0,21.7
26.10.2019 09:00,8.3,10.1,0.1,0.2,,6.8,0.6,24.5,7,0,162.2
26.10.2019 10:00,13.5,10.6,0.1,0.2,,9.2,0.6,24.7,9,0,263.2
26.10.2019 11:00,24.4,8.2,0.1,0.2,,11.5,0.6,14,10,0,366
26.10.2019 12:00,29.3,9.1,0.1,0.2,,13.9,0.5,14.1,11.1,0,396.2
26.10.2019 13:00,31.2,10.4,0.1,0.2,,16.1,0.5,17.1,12.1,0,458
26.10.2019 14:00,36.8,10.6,0.2,0.2,,15.7,0.6,16.7,14.3,0,469.3
26.10.2019 15:00,38.8,11.7,0.3,0.2,,14,0.6,17.1,15.7,0,382.3
26.10.2019 16:00,39.1,13.2,0.4,0.2,,13,0.7,17.5,16.4,0,253.3
26.10.2019 17:00,33.5,18.2,0.3,0.3,,12.5,0.7,21.4,15.7,0,101.5
26.10.2019 18:00,11.8,28.1,0.2,0.5,,12.7,1.1,33.3,13,0,4.5
26.10.2019 19:00,8.5,27.7,0.1,0.2,,10.9,1.2,34.3,11.5,0,0
26.10.2019 20:00,10.2,20.3,0.1,0.4,,10.6,1.1,23,10.8,0,0
26.10.2019 21:00,9,20.1,0.1,0.4,,9.7,1.1,22,9.9,0,0
26.10.2019 22:00,17.3,17,0,0.2,,8.8,0.7,17.4,9.3,0,0
26.10.2019 23:00,14.8,17.5,0,0.2,,8.6,0.8,17.9,9.3,0,0
27.10.2019 00:00,12.3,15.2,0,0.2,,7.8,0.7,15.8,8.6,0,0
27.10.2019 01:00,13.6,11.8,0,0.2,,8.3,0.6,12.4,8.4,0,0
27.10.2019 02:00,11.6,11.5,0,0.2,,7.3,0.5,11.9,7.8,0,0
27.10.2019 03:00,10.3,10.7,0,0.2,,6.6,0.5,11.9,7.5,0,0
27.10.2019 04:00,14.1,8.5,0,0.2,,6.4,0.4,8.9,7.5,0,0
27.10.2019 05:00,9.4,8.5,0,0.2,,4.8,0.3,8.9,6.5,0,0
27.10.2019 06:00,10.2,8,0.1,0.2,,5.3,0.3,8.6,6.6,0,0
27.10.2019 07:00,4,8.8,0.1,0.2,,5.1,0.4,11.4,5.6,0,0.3
27.10.2019 08:00,5.3,7.9,0,0.2,,4.6,0.4,11,5.8,0,50.2
27.10.2019 09:00,9.7,7.8,0.2,0.2,,6.3,0.5,16.5,8.2,0,206.7
27.10.2019 10:00,12.4,9,0.3,0.2,,6.5,0.5,17.9,9.4,0,169.5
27.10.2019 11:00,20.3,7.7,0.3,0.2,,8.1,0.8,17.3,11,0,347.8
27.10.2019 12:00,29.3,8.2,0.4,0.2,,11.3,0.7,15.5,12.1,0,465.7
27.10.2019 13:00,33.7,9.7,0.8,0.2,,13,0.6,16.1,13.9,0,501.5
27.10.2019 14:00,40.5,10.9,0.9,0.2,,11.7,0.6,15.5,15.4,0,365.5
27.10.2019 15:00,43.5,11,0.7,0.2,,10.6,0.6,14.6,16,0,285.5
27.10.2019 16:00,39,14.9,0.5,0.2,,10.5,0.7,17.6,16.2,0,131.3
27.10.2019 17:00,30.1,17.9,0.6,0.2,,10.7,0.8,19.4,14.9,0,35.7
27.10.2019 18:00,16.5,21.1,0.3,0.4,,11.1,0.9,21.9,13.6,0,2.7
27.10.2019 19:00,3.9,30.2,0.2,0.3,,11.8,1.1,38,12.8,0,0
27.10.2019 20:00,2.8,29.8,0.4,0.3,,12.8,1.4,40.3,12.7,0,0
27.10.2019 21:00,3.4,27,0.3,0.3,,11.7,1.1,32.5,12.6,0,0
27.10.2019 22:00,5.8,21.9,0.2,0.4,,10.4,1,23.9,12.4,0,0
27.10.2019 23:00,3.6,21.6,0.3,0.3,,11.7,1.1,24.4,11.8,0,0
28.10.2019 00:00,4.1,19.4,0.1,0.3,,10.4,0.9,21.8,11.7,0,0
28.10.2019 01:00,4.9,17.1,0.1,0.2,,9.9,0.8,18.8,11.7,0,0
28.10.2019 02:00,7.2,13.8,0.1,0.2,,10.3,0.6,14.2,11.5,0,0
28.10.2019 03:00,5.9,13.4,0,0.2,,10.4,0.6,14.3,11.5,0,0
28.10.2019 04:00,5.1,13.2,0.1,0.2,,10.7,0.6,14,11.4,0.1,0
28.10.2019 05:00,4.4,12,0,0.2,,11.2,0.6,13.3,11.2,0,0
28.10.2019 06:00,4.3,11.5,0.1,0.2,,11.4,0.7,13.1,11.2,0,0
28.10.2019 07:00,2.2,14.9,0.2,0.2,,11.7,0.8,22.6,11.2,0,0
28.10.2019 08:00,1.4,17.9,0.3,0.3,,11.6,1.3,53.9,11.3,0,7.7
28.10.2019 09:00,2.9,16.1,0.4,0.3,,12.2,1.1,48.8,11.6,0,55
28.10.2019 10:00,5,17.7,0.8,0.3,,14.1,1.3,49,12.2,0,88.8
28.10.2019 11:00,11.6,16.3,0.3,0.2,,16.4,1,27.5,12.7,0,114.2
28.10.2019 12:00,27.4,12.5,0.2,0.2,,15.5,0.8,17.1,13.4,0.1,180.2
28.10.2019 13:00,37,12.6,0.2,0.2,,15.7,0.7,15.8,14,0,174.8
28.10.2019 14:00,38.8,12.6,0.3,0.2,,15.6,0.7,14.7,14,0,120
28.10.2019 15:00,45.5,12.2,0.3,0.2,,14.5,0.6,13.6,14.1,0,83.3
28.10.2019 16:00,38.4,13.5,0.2,0.2,,14.6,0.6,14.4,13.9,0.1,40.8
28.10.2019 17:00,31.3,16,0.2,0.2,,14.7,0.7,16.8,13.3,0.9,16
28.10.2019 18:00,24.7,20.4,0.1,0.2,,15.2,0.9,20.8,12.9,0.5,0.3
28.10.2019 19:00,10.1,30.8,0.3,0.3,,16.1,1.1,31.9,12.8,0.3,0
28.10.2019 20:00,5.2,34.3,0.2,0.2,,15.7,1.2,36.5,12.7,0.5,0
28.10.2019 21:00,8.7,27.2,0.2,0.2,,15.3,1,28.4,12.6,1.6,0
28.10.2019 22:00,9.1,21.8,0.2,0.2,,13.1,0.8,22.8,12.3,0.9,0
28.10.2019 23:00,5.8,20.5,0.1,0.2,,9.4,0.5,21.1,11.7,0.5,0
29.10.2019 00:00,4.6,19.7,0,0.2,,6.6,0.4,20.2,11.2,0.3,0
29.10.2019 01:00,10.2,16.5,0,0.2,,5,0.2,16.8,10.6,1.4,0
29.10.2019 02:00,14.7,13.6,0,0.2,,3.7,0.2,13.8,10.3,1.8,0
29.10.2019 03:00,15.5,12.8,0,0.2,,3.5,0.1,13,9.9,0.4,0
29.10.2019 04:00,15.6,12.3,0,0.2,,3.6,0.1,12.5,9.5,0.1,0
29.10.2019 05:00,16.1,11.9,0,0.2,,3.9,0.1,12.1,9.4,0.1,0
29.10.2019 06:00,16.9,11.4,0,0.2,,4.3,0.1,11.6,9.3,0.1,0
29.10.2019 07:00,16.1,11.9,0,0.2,,4.2,0.1,12.1,9.2,0,0
29.10.2019 08:00,14.3,13.4,0,0.2,,3.6,0.1,14.1,9.3,0,6.8
29.10.2019 09:00,13.8,13.6,0,0.2,,3.8,0.2,16.3,9.4,0,28.7
29.10.2019 10:00,15.5,12.7,0.1,0.2,,3,0.2,16.7,9.6,0,72.3
29.10.2019 11:00,14.1,12.9,0.1,0.2,,2.8,0.2,17.5,9.7,0,77.2
29.10.2019 12:00,14,12.4,0.1,0.2,,5.1,0.3,19.6,9.7,0,117
29.10.2019 13:00,14.7,11.4,0,0.2,,7.1,0.3,18.3,10.1,0,131.2
29.10.2019 14:00,16.1,11.7,0.1,0.2,,5.2,0.2,16,10.4,0,84.8
29.10.2019 15:00,15.7,12.4,0,0.2,,5.5,0.2,16.8,10.3,0,76.2
29.10.2019 16:00,11.9,15.4,0,0.2,,5.8,0.3,19.8,10.1,0,33.8
29.10.2019 17:00,7.8,19,0,0.2,,6.2,0.3,22.1,9.8,0,8.7
29.10.2019 18:00,6.8,19.6,0.1,0.2,,6.3,0.4,21.3,9.4,0,0
29.10.2019 19:00,6.5,20.1,0,0.2,,6.7,0.4,21.1,9.2,0,0
29.10.2019 20:00,9.5,17.9,0.1,0.2,,7.9,0.4,18.2,8.8,0,0
29.10.2019 21:00,8.7,18.3,0.2,0.2,,8.8,0.4,18.7,8.6,0,0
29.10.2019 22:00,7.6,18.2,0.2,0.2,,7.9,0.4,19,8.5,0,0
29.10.2019 23:00,8.6,17.3,0.1,0.2,,7.3,0.3,17.7,8.4,0,0
30.10.2019 00:00,9.8,16.8,0,0.2,,7.7,0.3,17.1,8.1,0,0
30.10.2019 01:00,10.7,15.6,0.1,0.2,,9.1,0.3,15.8,7.9,0,0
30.10.2019 02:00,12,14.6,0,0.2,,9.2,0.3,14.9,7.7,0,0
30.10.2019 03:00,15.1,12.9,0,0.2,,10.8,0.3,13,7.7,0,0
